,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
89,2025-02-21 19:05:01+00:00,720.0,385.0,424.15,433.0,0.0,0.0,1,27,0.49695327270507816,True,REGULAR,USD
90,2025-02-04 14:58:11+00:00,730.0,356.5,433.95,441.0,0.0,0.0,2,44,0.46332323791503904,True,REGULAR,USD
91,2025-02-04 15:18:52+00:00,740.0,366.25,443.75,450.95,0.0,0.0,2,5,0.4672904833984375,True,REGULAR,USD
92,2025-02-26 18:00:16+00:00,750.0,453.3,453.55,460.85,0.0,0.0,1,28,0.470006520690918,True,REGULAR,USD
93,2025-02-04 15:19:18+00:00,760.0,385.1,463.4,472.0,0.0,0.0,2,17,0.4991199990844727,True,REGULAR,USD
94,2025-02-04 15:18:59+00:00,770.0,393.75,473.3,482.0,0.0,0.0,2,21,0.5040332800292968,True,REGULAR,USD
95,2025-01-28 17:20:05+00:00,780.0,398.8,483.2,492.0,0.0,0.0,4,0,0.5088855264282227,True,REGULAR,USD
96,2025-02-27 20:17:34+00:00,790.0,507.0,493.1,502.0,0.0,0.0,2,0,0.5136462210083007,True,REGULAR,USD
97,2025-02-27 14:59:13+00:00,800.0,515.75,503.0,512.0,0.0,0.0,2,1,0.5183458810424805,True,REGULAR,USD
98,2025-02-25 19:57:01+00:00,810.0,508.3,513.0,522.0,0.0,0.0,1,0,0.5229539892578124,True,REGULAR,USD
99,2025-01-28 19:51:14+00:00,820.0,432.8,522.0,532.0,0.0,0.0,4,0,0.5275010629272462,True,REGULAR,USD
100,2025-01-29 19:25:33+00:00,830.0,451.9,532.0,542.0,0.0,0.0,2,0,0.5319871020507813,True,REGULAR,USD
101,2025-01-28 18:28:24+00:00,840.0,454.6,542.0,552.0,0.0,0.0,2,0,0.5363815893554689,True,REGULAR,USD
102,2025-02-25 20:04:23+00:00,850.0,547.5,552.0,562.0,0.0,0.0,1,10,0.5407455593872071,True,REGULAR,USD
103,2025-02-25 19:52:37+00:00,860.0,558.8,562.0,572.0,0.0,0.0,1,0,0.545048494873047,True,REGULAR,USD
104,2025-02-13 15:45:44+00:00,870.0,514.7,572.0,582.0,0.0,0.0,2,0,0.5492598785400393,True,REGULAR,USD
105,2025-01-28 17:30:22+00:00,880.0,492.6,582.0,592.0,0.0,0.0,6,0,0.5534102276611328,True,REGULAR,USD
106,2025-01-29 17:23:41+00:00,890.0,505.6,592.0,602.0,0.0,0.0,14,0,0.5575300595092775,True,REGULAR,USD
107,2025-02-13 15:14:41+00:00,900.0,547.32,602.0,612.0,0.0,0.0,1,0,0.5615888568115235,True,REGULAR,USD
108,2025-02-13 15:23:53+00:00,910.0,555.31,612.0,622.0,0.0,0.0,1,0,0.565556102294922,True,REGULAR,USD
109,2025-02-14 14:31:04+00:00,920.0,559.14,622.0,632.0,0.0,0.0,1,0,0.5695233477783204,True,REGULAR,USD
110,2025-01-15 17:51:00+00:00,930.0,519.85,570.2,578.2,0.0,0.0,2,0,1.0000000000000003e-05,True,REGULAR,USD
111,2025-02-11 16:11:45+00:00,950.0,658.75,652.0,662.0,46.75,7.638889,2,0,0.5810588769531251,True,REGULAR,USD
112,2025-02-04 19:43:42+00:00,960.0,572.35,662.0,672.0,0.0,0.0,40,0,0.5847819842529296,True,REGULAR,USD
